STATISTIC_CODE,Statistic,CSOED_3409,Electoral_Division,TLISTA1,CensusYear,UNIT,VALUE,GUID,ED_ID
FP009C02,Population - 2022,33140,"Goland, Co.Donegal, ",2022,2022,Number,357.0,2AE19629208413A3E055000000000001,57080
FP009C02,Population - 2022,13028,"Coolure, Co.Westmeath, ",2022,2022,Number,373.0,2AE196291B6713A3E055000000000001,237033
FP009C02,Population - 2022,21100,"Mountplummer, Co.Limerick, ",2022,2022,Number,389.0,2AE1962917B313A3E055000000000001,127113
FP009C02,Population - 2022,13087,"Middleton, Co.Westmeath, ",2022,2022,Number,389.0,2AE196291B2813A3E055000000000001,237074
FP009C02,Population - 2022,27190,"Clonbern, Co.Galway, ",2022,2022,Number,389.0,2AE19629210313A3E055000000000001,67060
FP009C02,Population - 2022,33013,"Bonnyglen, Co.Donegal, ",2022,2022,Number,389.0,2AE1962921EF13A3E055000000000001,57016
FP009C02,Population - 2022,07040,"Ballinamara, Co.Kilkenny, ",2022,2022,Number,389.0,2AE1962922B313A3E055000000000001,97005
FP009C02,Population - 2022,22055,"Bourney West, Co.Tipperary, ",2022,2022,Number,405.0,2AE196291C2613A3E055000000000001,217033
FP009C02,Population - 2022,32072,"Milltown, Co.Cavan, ",2022,2022,Number,405.0,2AE196291D9313A3E055000000000001,27071
FP009C02,Population - 2022,32037,"Ashfield, Co.Cavan, ",2022,2022,Number,405.0,2AE196291E1B13A3E055000000000001,27003
FP009C02,Population - 2022,08049,"Castlecuffe, Co.Laois, ",2022,2022,Number,421.0,2AE1962916C013A3E055000000000001,107025
FP009C02,Population - 2022,11083,"Kilcooly, Co.Meath, ",2022,2022,Number,421.0,2AE19629183213A3E055000000000001,167044
FP009C02,Population - 2022,11027,"Cruicetown, Co.Meath, ",2022,2022,Number,421.0,2AE19629186C13A3E055000000000001,167023
FP009C02,Population - 2022,01053,"Marley, Co.Carlow, ",2022,2022,Number,421.0,2AE1962918A213A3E055000000000001,17032
FP009C02,Population - 2022,25071,"Drumcannon, Co.Waterford, ",2022,2022,Number,421.0,2AE196291B2D13A3E055000000000001,227030
FP009C02,Population - 2022,18130,"Curraglass, Co.Cork, ",2022,2022,Number,421.0,2AE196291F7B13A3E055000000000001,47122
FP009C02,Population - 2022,06016,"Fontstown, Co.Kildare, ",2022,2022,Number,421.0,2AE1962921FB13A3E055000000000001,87039
FP009C02,Population - 2022,19076,"Flesk, Co.Co.Kerry, ",2022,2022,Number,421.0,2AE19629223313A3E055000000000001,77077
FP009C02,Population - 2022,27112,"Graigabbey, Co.Galway, ",2022,2022,Number,421.0,2AE19629234713A3E055000000000001,67103
FP009C02,Population - 2022,29107,"Callow, Co.Mayo, ",2022,2022,Number,437.0,2AE19629193B13A3E055000000000001,157044
FP009C02,Population - 2022,06024,"Kilkea, Co.Kildare, ",2022,2022,Number,437.0,2AE19629220A13A3E055000000000001,87051
FP009C02,Population - 2022,32070,"Larah North, Co.Cavan, ",2022,2022,Number,453.0,2AE196291D5613A3E055000000000001,27065
FP009C02,Population - 2022,32056,"Cuttragh, Co.Cavan, ",2022,2022,Number,453.0,2AE196291DFA13A3E055000000000001,27034
FP009C02,Population - 2022,15027,"Talbotstown, Co.Wicklow, ",2022,2022,Number,453.0,2AE196291EC213A3E055000000000001,257069
FP009C02,Population - 2022,16146,"Killuran, Co.Clare, ",2022,2022,Number,453.0,2AE196291FD513A3E055000000000001,37092
FP009C02,Population - 2022,16083,"Drumellihy, Co.Clare, ",2022,2022,Number,453.0,2AE196291FDD13A3E055000000000001,37052
FP009C02,Population - 2022,33137,"Feddyglass, Co.Donegal, ",2022,2022,Number,453.0,2AE1962920FA13A3E055000000000001,57066
FP009C02,Population - 2022,29027,"Lackan South, Co.Mayo, ",2022,2022,Number,469.0,2AE1962918C613A3E055000000000001,157113
FP009C02,Population - 2022,22042,"Kilnaneave, Co.Tipperary, ",2022,2022,Number,469.0,2AE196291BFE13A3E055000000000001,217108
FP009C02,Population - 2022,18206,"Gort na Tiobratan, Co.Cork, ",2022,2022,Number,469.0,2AE196291F7E13A3E055000000000001,47167
FP009C02,Population - 2022,11032,"Maperath, Co.Meath, ",2022,2022,Number,485.0,2AE19629187B13A3E055000000000001,167059
FP009C02,Population - 2022,07052,"Odagh, Co.Kilkenny, ",2022,2022,Number,485.0,2AE1962923D013A3E055000000000001,97080
FP009C02,Population - 2022,29031,"Sallymount, Co.Mayo, ",2022,2022,Number,501.0,2AE19629187713A3E055000000000001,157135
FP009C02,Population - 2022,29057,"Gleann Chaisil, Co.Mayo, ",2022,2022,Number,501.0,2AE1962918F413A3E055000000000001,157081
FP009C02,Population - 2022,15024,"Rathdangan, Co.Wicklow, ",2022,2022,Number,501.0,2AE196291EA813A3E055000000000001,257064
FP009C02,Population - 2022,14122,"Tomhaggard, Co.Wexford, ",2022,2022,Number,522.0,2AE196291E3D13A3E055000000000001,247115
FP009C02,Population - 2022,27139,"Castleffrench, Co.Galway, ",2022,2022,Number,522.0,2AE1962920E013A3E055000000000001,67053
FP009C02,Population - 2022,19162,"O'Brennan, Co.Co.Kerry, ",2022,2022,Number,522.0,2AE19629229613A3E055000000000001,77144
FP009C02,Population - 2022,20023,"Glentworth C, Co.Limerick, ",2022,2022,Number,554.0,2AE1962917F513A3E055000000000001,128023
FP009C02,Population - 2022,14104,"Harperstown, Co.Wexford, ",2022,2022,Number,554.0,2AE196291ED713A3E055000000000001,247054
FP009C02,Population - 2022,14105,"Harristown, Co.Wexford, ",2022,2022,Number,554.0,2AE196291EE313A3E055000000000001,247055
FP009C02,Population - 2022,16010,"Drumcreehy, Co.Clare, ",2022,2022,Number,554.0,2AE196291FDC13A3E055000000000001,37051
FP009C02,Population - 2022,24029,"Newport's Square, Co.Waterford, ",2022,2022,Number,586.0,2AE196291BAE13A3E055000000000001,228028
FP009C02,Population - 2022,14095,"Aughwilliam, Co.Wexford, ",2022,2022,Number,586.0,2AE196291BD413A3E055000000000001,247006
FP009C02,Population - 2022,16109,"Cloghera, Co.Clare, ",2022,2022,Number,586.0,2AE19629201813A3E055000000000001,37029
FP009C02,Population - 2022,27193,"Donaghpatrick, Co.Galway, ",2022,2022,Number,586.0,2AE19629231213A3E055000000000001,67085
FP009C02,Population - 2022,09040,"Ballinamuck East, Co.Longford, ",2022,2022,Number,618.0,2AE19629180A13A3E055000000000001,137007
FP009C02,Population - 2022,14091,"Whitemoor, Co.Wexford, ",2022,2022,Number,618.0,2AE196291E5213A3E055000000000001,247121
FP009C02,Population - 2022,07032,"Muckalee, Co.Kilkenny, ",2022,2022,Number,618.0,2AE1962923CF13A3E055000000000001,97079
FP009C02,Population - 2022,14101,"Duncormick, Co.Wexford, ",2022,2022,Number,650.0,2AE196291EA913A3E055000000000001,247042
FP009C02,Population - 2022,16130,"Drummaan, Co.Clare, ",2022,2022,Number,650.0,2AE196291FE713A3E055000000000001,37054
FP009C02,Population - 2022,18138,"Kildinan, Co.Cork, ",2022,2022,Number,682.0,2AE19629216813A3E055000000000001,47195
FP009C02,Population - 2022,17067,"Togher B, Co.Cork, ",2022,2022,Number,682.0,2AE1962921B113A3E055000000000001,48067
FP009C02,Population - 2022,24035,"Slievekeale, Co.Waterford, ",2022,2022,Number,714.0,2AE196291BBC13A3E055000000000001,228034
FP009C02,Population - 2022,31047,"Drumcliff East, Co.Sligo, ",2022,2022,Number,746.0,2AE1962919FA13A3E055000000000001,207037
FP009C02,Population - 2022,23141,"Ballingarry, Co.Tipperary, ",2022,2022,Number,746.0,2AE196291A2213A3E055000000000001,217010
FP009C02,Population - 2022,34039,"Dawsongrove, Co.Monaghan, ",2022,2022,Number,746.0,2AE196291AD913A3E055000000000001,177032
FP009C02,Population - 2022,16093,"Kilrush Rural, Co.Clare, ",2022,2022,Number,746.0,2AE196291FF313A3E055000000000001,37098
FP009C02,Population - 2022,18054,"Abbeymahon, Co.Cork, ",2022,2022,Number,746.0,2AE19629203D13A3E055000000000001,47001
FP009C02,Population - 2022,13058,"Belvidere, Co.Westmeath, ",2022,2022,Number,778.0,2AE196291B2713A3E055000000000001,237017
FP009C02,Population - 2022,31063,"Achonry West, Co.Sligo, ",2022,2022,Number,810.0,2AE196291A0713A3E055000000000001,207002
FP009C02,Population - 2022,08092,"Doonane, Co.Laois, ",2022,2022,Number,842.0,2AE1962916B913A3E055000000000001,107042
FP009C02,Population - 2022,21119,"Kilcornan, Co.Limerick, ",2022,2022,Number,842.0,2AE1962917AE13A3E055000000000001,127087
FP009C02,Population - 2022,18055,"Ardfield, Co.Cork, ",2022,2022,Number,842.0,2AE196291FA713A3E055000000000001,47011
FP009C02,Population - 2022,19097,"Ballyduff, Co.Co.Kerry, ",2022,2022,Number,842.0,2AE1962922D413A3E055000000000001,77015
FP009C02,Population - 2022,33148,"Treantaghmucklagh, Co.Donegal, ",2022,2022,Number,874.0,2AE1962920ED13A3E055000000000001,57145
FP009C02,Population - 2022,27179,"Abbey West, Co.Galway, ",2022,2022,Number,874.0,2AE19629210013A3E055000000000001,67002
FP009C02,Population - 2022,27093,"Killeenavarra, Co.Galway, ",2022,2022,Number,906.0,2AE1962922DA13A3E055000000000001,67129
FP009C02,Population - 2022,16030,"Drumline, Co.Clare, ",2022,2022,Number,938.0,2AE196291FE613A3E055000000000001,37053
FP009C02,Population - 2022,14075,"Fethard, Co.Wexford, ",2022,2022,Number,970.0,2AE196291EBA13A3E055000000000001,247048
FP009C02,Population - 2022,20033,"St. Laurence, Co.Limerick, ",2022,2022,Number,1002.0,2AE19629180313A3E055000000000001,128037
FP009C02,Population - 2022,23104,"Fethard, Co.Tipperary, ",2022,2022,Number,1002.0,2AE196291C4F13A3E055000000000001,217175
FP009C02,Population - 2022,18171,"Newtown, Co.Cork, ",2022,2022,Number,1002.0,2AE19629211613A3E055000000000001,47268
FP009C02,Population - 2022,12007,"Cloghan, Co.Offaly, ",2022,2022,Number,1044.0,2AE196291A5113A3E055000000000001,187019
FP009C02,Population - 2022,33090,"Newtown Cunningham, Co.Donegal, ",2022,2022,Number,1044.0,2AE19629208913A3E055000000000001,57125
FP009C02,Population - 2022,18324,"Kilmacdonogh, Co.Cork, ",2022,2022,Number,1044.0,2AE1962921C413A3E055000000000001,47205
FP009C02,Population - 2022,20034,"Shannon A, Co.Limerick, ",2022,2022,Number,1172.0,2AE1962917FF13A3E055000000000001,128033
FP009C02,Population - 2022,22068,"Holycross, Co.Tipperary, ",2022,2022,Number,1428.0,2AE196291C5613A3E055000000000001,217087
FP009C02,Population - 2022,29083,"Turlough, Co.Mayo, ",2022,2022,Number,1556.0,2AE1962918B013A3E055000000000001,157150
FP009C02,Population - 2022,14089,"Tintern, Co.Wexford, ",2022,2022,Number,1748.0,2AE196291E3013A3E055000000000001,247113
FP009C02,Population - 2022,29072,"Breaghwy, Co.Mayo, ",2022,2022,Number,1940.0,2AE19629191513A3E055000000000001,157039
FP009C02,Population - 2022,02109,"Kilmainham B, Co.Dublin, ",2022,2022,Number,2600.0,2AE196291D8C13A3E055000000000001,268084
FP009C02,Population - 2022,26018,"Paróiste San Nicoláis, Co.Galway, ",2022,2022,Number,3112.0,2AE19629238413A3E055000000000001,68020
FP009C02,Population - 2022,02069,"Kilmore A, Co.Dublin, ",2022,2022,Number,3624.0,2AE196291D9713A3E055000000000001,268088
FP009C02,Population - 2022,19007,"Caher, Co.Co.Kerry, ",2022,2022,Number,2089.0,2AE19629234313A3E055000000000001,77035
FP009C02,Population - 2022,05029,"Clonskeagh-Milltown, Co.Dublin, ",2022,2022,Number,2217.0,2AE196291D1813A3E055000000000001,267055
FP009C02,Population - 2022,29119,"Swineford, Co.Mayo, ",2022,2022,Number,2601.0,2AE19629189A13A3E055000000000001,157144
FP009C02,Population - 2022,14082,"New Ross Rural, Co.Wexford, ",2022,2022,Number,4178.0,2AE196291EA213A3E055000000000001,247090
FP009C02,Population - 2022,02117,"Mansion House A, Co.Dublin, ",2022,2022,Number,4179.0,2AE196291D9F13A3E055000000000001,268096
FP009C02,Population - 2022,32033,"Munterconnaught, Co.Cavan, ",2022,2022,Number,1173.0,2AE196291DC213A3E055000000000001,27074
FP009C02,Population - 2022,14013,"Bolaboy, Co.Wexford, ",2022,2022,Number,1237.0,2AE196291E6313A3E055000000000001,247026
FP009C02,Population - 2022,29029,"Mount Falcon, Co.Mayo, ",2022,2022,Number,1301.0,2AE19629184413A3E055000000000001,157120
FP009C02,Population - 2022,24004,"Ballymaclode, Co.Waterford, ",2022,2022,Number,1301.0,2AE196291B8113A3E055000000000001,228004
FP009C02,Population - 2022,27144,"Killeroran, Co.Galway, ",2022,2022,Number,1301.0,2AE1962922E813A3E055000000000001,67131
FP009C02,Population - 2022,28024,"Leitrim, Co.Leitrim, ",2022,2022,Number,1365.0,2AE19629174413A3E055000000000001,117059
FP009C02,Population - 2022,02079,"Phoenix Park, Co.Dublin, ",2022,2022,Number,1429.0,2AE196291DBE13A3E055000000000001,268118
FP009C02,Population - 2022,20004,"Abbey D, Co.Limerick, ",2022,2022,Number,1493.0,2AE1962917CF13A3E055000000000001,128004
FP009C02,Population - 2022,21067,"Patrickswell, Co.Limerick, ",2022,2022,Number,1493.0,2AE1962917D013A3E055000000000001,127120
FP009C02,Population - 2022,05056,"Foxrock-Torquay, Co.Dublin, ",2022,2022,Number,1557.0,2AE196291D7C13A3E055000000000001,267090
FP009C02,Population - 2022,18323,"Killeagh, Co.Cork, ",2022,2022,Number,1557.0,2AE19629219E13A3E055000000000001,47202
FP009C02,Population - 2022,32073,"Moynehall, Co.Cavan, ",2022,2022,Number,1749.0,2AE196291DAD13A3E055000000000001,27072
FP009C02,Population - 2022,16054,"Ennistimon, Co.Clare, ",2022,2022,Number,2474.0,2AE196291FFC13A3E055000000000001,37059
FP009C02,Population - 2022,33124,"Rathmelton, Co.Donegal, ",2022,2022,Number,2474.0,2AE19629209613A3E055000000000001,57128
FP009C02,Population - 2022,05012,"Blackrock-Monkstown, Co.Dublin, ",2022,2022,Number,3370.0,2AE196291E3613A3E055000000000001,267017
FP009C02,Population - 2022,05060,"Shankill-Rathmichael, Co.Dublin, ",2022,2022,Number,5716.0,2AE196291E1713A3E055000000000001,267120
FP009C02,Population - 2022,25072,"Faithlegg (Part Rural), Co.Waterford, ",2022,2022,Number,2091.0,2AE196291B4713A3E055000000000001,227036
FP009C02,Population - 2022,08001,"Abbeyleix, Co.Laois, ",2022,2022,Number,2987.0,2AE1962916A813A3E055000000000001,107001
FP009C02,Population - 2022,23096,"Cashel Rural, Co.Tipperary, ",2022,2022,Number,3115.0,2AE196291C5313A3E055000000000001,217045
FP009C02,Population - 2022,03042,"Templeogue-Kimmage Manor, Co.Dublin, ",2022,2022,Number,4951.0,2AE196291CD213A3E055000000000001,267150
FP009C02,Population - 2022,10003,"West Gate, Co.Louth, ",2022,2022,Number,6487.0,2AE19629191E13A3E055000000000001,147034
FP009C02,Population - 2022,06066,"Droichead Nua (Newbridge) Urban, Co.Kildare, ",2022,2022,Number,7767.0,2AE1962922BF13A3E055000000000001,87034
FP009C02,Population - 2022,21116,"Dunmoylan East, Co.Limerick, ",2022,2022,Number,523.0,2AE19629179613A3E055000000000001,127064
FP009C02,Population - 2022,23170,"Lattin, Co.Tipperary, ",2022,2022,Number,523.0,2AE196291C3513A3E055000000000001,217119
FP009C02,Population - 2022,21097,"Mahoonagh, Co.Limerick, ",2022,2022,Number,555.0,2AE1962917C413A3E055000000000001,127109
FP009C02,Population - 2022,31007,"Cuilmore, Co.Sligo, ",2022,2022,Number,555.0,2AE1962919ED13A3E055000000000001,207033
FP009C02,Population - 2022,27161,"An Turlach, Co.Galway, ",2022,2022,Number,555.0,2AE19629234113A3E055000000000001,67214
FP009C02,Population - 2022,28061,"Carrigallen West, Co.Leitrim, ",2022,2022,Number,619.0,2AE19629171A13A3E055000000000001,117017
FP009C02,Population - 2022,22024,"Abington, Co.Tipperary, ",2022,2022,Number,619.0,2AE1962919FD13A3E055000000000001,217001
FP009C02,Population - 2022,13084,"Knockdrin, Co.Westmeath, ",2022,2022,Number,619.0,2AE196291B1B13A3E055000000000001,237071
FP009C02,Population - 2022,25086,"Ballyheeny, Co.Waterford, ",2022,2022,Number,619.0,2AE196291C7213A3E055000000000001,227007
FP009C02,Population - 2022,32032,"Lurgan, Co.Cavan, ",2022,2022,Number,619.0,2AE196291D9213A3E055000000000001,27070
FP009C02,Population - 2022,07003,"Burnchurch, Co.Kilkenny, ",2022,2022,Number,619.0,2AE1962923B813A3E055000000000001,97018
FP009C02,Population - 2022,20021,"Glentworth A, Co.Limerick, ",2022,2022,Number,651.0,2AE1962917ED13A3E055000000000001,128021
FP009C02,Population - 2022,14069,"Barronstown, Co.Wexford, ",2022,2022,Number,651.0,2AE196291E6213A3E055000000000001,247025
FP009C02,Population - 2022,06084,"Rathernan, Co.Kildare, ",2022,2022,Number,683.0,2AE19629227913A3E055000000000001,87080
FP009C02,Population - 2022,31042,"Carney, Co.Sligo, ",2022,2022,Number,715.0,2AE1962919AA13A3E055000000000001,207020
FP009C02,Population - 2022,16153,"Rossroe, Co.Clare, ",2022,2022,Number,715.0,2AE19629200113A3E055000000000001,37140
FP009C02,Population - 2022,30022,"Thomastown, Co.Roscommon, ",2022,2022,Number,779.0,2AE1962919EC13A3E055000000000001,197107
FP009C02,Population - 2022,33031,"An Craoslach, Co.Donegal, ",2022,2022,Number,779.0,2AE1962920C113A3E055000000000001,57044
FP009C02,Population - 2022,13007,"Carn, Co.Westmeath, ",2022,2022,Number,811.0,2AE196291B3313A3E055000000000001,237020
FP009C02,Population - 2022,17031,"Glasheen B, Co.Cork, ",2022,2022,Number,843.0,2AE19629217C13A3E055000000000001,48032
FP009C02,Population - 2022,29017,"Crossmolina South, Co.Mayo, ",2022,2022,Number,875.0,2AE19629198213A3E055000000000001,157066
FP009C02,Population - 2022,16113,"Killeely, Co.Clare, ",2022,2022,Number,907.0,2AE196291FBF13A3E055000000000001,37085
FP009C02,Population - 2022,17045,"Mardyke, Co.Cork, ",2022,2022,Number,907.0,2AE19629219013A3E055000000000001,48045
FP009C02,Population - 2022,30037,"Danesfort, Co.Roscommon, ",2022,2022,Number,939.0,2AE1962919DD13A3E055000000000001,197052
FP009C02,Population - 2022,15055,"Kilbride, Co.Wicklow, ",2022,2022,Number,939.0,2AE196291E6013A3E055000000000001,257047
FP009C02,Population - 2022,18238,"Rahan, Co.Cork, ",2022,2022,Number,939.0,2AE19629212D13A3E055000000000001,47273
FP009C02,Population - 2022,14018,"Castle Talbot, Co.Wexford, ",2022,2022,Number,971.0,2AE196291E8713A3E055000000000001,247035
FP009C02,Population - 2022,34051,"Castleshane, Co.Monaghan, ",2022,2022,Number,1003.0,2AE196291AAB13A3E055000000000001,177020
FP009C02,Population - 2022,34003,"Clones Urban, Co.Monaghan, ",2022,2022,Number,1110.0,2AE196291ABE13A3E055000000000001,177024
FP009C02,Population - 2022,18259,"Lisgoold, Co.Cork, ",2022,2022,Number,1110.0,2AE19629216B13A3E055000000000001,47240
FP009C02,Population - 2022,20015,"Dock B, Co.Limerick, ",2022,2022,Number,1238.0,2AE1962917E713A3E055000000000001,128015
FP009C02,Population - 2022,14042,"Ballycanew, Co.Wexford, ",2022,2022,Number,1238.0,2AE196291BE213A3E055000000000001,247010
FP009C02,Population - 2022,33081,"Glentogher, Co.Donegal, ",2022,2022,Number,1238.0,2AE19629207B13A3E055000000000001,57079
FP009C02,Population - 2022,11084,"Kildalky, Co.Meath, ",2022,2022,Number,1366.0,2AE19629183313A3E055000000000001,167045
FP009C02,Population - 2022,09055,"Rathcline, Co.Longford, ",2022,2022,Number,1686.0,2AE19629194313A3E055000000000001,137054
FP009C02,Population - 2022,33106,"Magheraboy, Co.Donegal, ",2022,2022,Number,1686.0,2AE19629204313A3E055000000000001,57113
FP009C02,Population - 2022,15071,"Carnew, Co.Wicklow, ",2022,2022,Number,1878.0,2AE196291EB213A3E055000000000001,257021
FP009C02,Population - 2022,02122,"Merchants Quay D, Co.Dublin, ",2022,2022,Number,2604.0,2AE196291DA413A3E055000000000001,268101
FP009C02,Population - 2022,02040,"Clontarf East D, Co.Dublin, ",2022,2022,Number,2860.0,2AE196291D4613A3E055000000000001,268044
FP009C02,Population - 2022,14049,"Courtown, Co.Wexford, ",2022,2022,Number,2988.0,2AE196291E9D13A3E055000000000001,247040
FP009C02,Population - 2022,06053,"Rathangan, Co.Kildare, ",2022,2022,Number,3116.0,2AE19629227813A3E055000000000001,87079
FP009C02,Population - 2022,28015,"Carrick-on-Shannon, Co.Leitrim, ",2022,2022,Number,4441.0,2AE19629171813A3E055000000000001,117015
FP009C02,Population - 2022,06075,"Kilmeage South, Co.Kildare, ",2022,2022,Number,2221.0,2AE19629222013A3E055000000000001,87056
FP009C02,Population - 2022,18253,"Corkbeg, Co.Cork, ",2022,2022,Number,2733.0,2AE196291F5E13A3E055000000000001,47115
FP009C02,Population - 2022,26005,"Claddagh, Co.Galway, ",2022,2022,Number,2733.0,2AE19629235E13A3E055000000000001,68005
FP009C02,Population - 2022,02094,"Chapelizod, Co.Dublin, ",2022,2022,Number,3373.0,2AE196291D2F13A3E055000000000001,268037
FP009C02,Population - 2022,10038,"Dysart, Co.Louth, ",2022,2022,Number,1047.0,2AE1962918ED13A3E055000000000001,147022
FP009C02,Population - 2022,23132,"Ballyclerahan, Co.Tipperary, ",2022,2022,Number,1047.0,2AE196291A3813A3E055000000000001,217015
FP009C02,Population - 2022,19085,"Kilnanare, Co.Co.Kerry, ",2022,2022,Number,1047.0,2AE1962922B713A3E055000000000001,77111
FP009C02,Population - 2022,19119,"Lixnaw, Co.Co.Kerry, ",2022,2022,Number,1111.0,2AE19629225313A3E055000000000001,77129
